nprocs,POSIX_OPENS,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,POSIX_FILENOS,POSIX_MEM_ALIGNMENT,POSIX_FILE_ALIGNMENT,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_FILE_NOT_ALIGNED,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_ACCESS1_ACCESS,POSIX_ACCESS2_ACCESS,POSIX_ACCESS3_ACCESS,POSIX_ACCESS4_ACCESS,POSIX_ACCESS1_COUNT,POSIX_ACCESS2_COUNT,POSIX_ACCESS3_COUNT,POSIX_ACCESS4_COUNT,tag
0.0,1.6901960800285136,0.0,0.0,1.6127838567197355,3.09377178149873,8.182038099735594,0.3010299956639812,1.505149978319906,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.574031267727719,0.0,1.462397997898956,0.0,1.462397997898956,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.2041199826559248,1.2304489213782739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2624510897304293,2.745855195173729,2.0492180226701815,2.0170333392987803,0.9030899869919435,0.6020599913279624,0.47712125471966244,0.47712125471966244,6.558545010708791
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.591064607026499,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.71281800020785,0.0,1.5563025007672873,0.0,1.5563025007672873,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.1760912590556813,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399673721481038,2.82020145948564,2.7075701760979363,2.670245853074124,1.041392685158225,0.6020599913279624,0.6020599913279624,0.47712125471966244,6.637969755570997
0.0,1.6901960800285136,0.0,0.0,1.6127838567197355,3.09377178149873,8.182038099735594,0.3010299956639812,1.6020599913279625,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.7302976620971497,0.0,1.568201724066995,0.0,1.568201724066995,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.3010299956639813,1.3222192947339193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6522463410033232,2.4638929889859074,2.0492180226701815,2.0170333392987803,1.1760912590556813,0.6989700043360189,0.47712125471966244,0.47712125471966244,6.487887556955043
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.591064607026499,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.71357453777207,0.0,1.5563025007672873,0.0,1.5563025007672873,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.1760912590556813,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399673721481038,2.82020145948564,2.6830470382388496,2.6693168805661123,1.041392685158225,0.6020599913279624,0.6020599913279624,0.47712125471966244,6.4972530323566655
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.6720978579357175,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.715334683792313,0.0,1.6434526764861874,0.0,1.6434526764861874,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.3424226808222062,1.414973347970818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399673721481038,2.2013971243204513,2.5658478186735176,2.575187844927661,1.041392685158225,0.6989700043360189,0.6020599913279624,0.47712125471966244,6.616383917366196
0.0,1.7075701760979363,0.0,0.0,1.6334684555795866,3.0965624383741357,8.18502247260979,0.47712125471966244,2.1522883443830563,0.3010299956639812,2.3443922736851106,1.2787536009528289,4.408409578468429,0.0,2.143014800254095,0.0,2.143014800254095,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,1.8388490907372552,1.8692317197309762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6522463410033232,2.6138418218760693,2.167317334748176,1.9731278535996986,2.041392685158225,0.6989700043360189,0.6020599913279624,0.6020599913279624,7.394597464882165
0.0,1.7242758696007892,0.0,0.0,1.6334684555795866,3.1020905255118367,8.185045707475396,0.3010299956639812,1.6901960800285136,0.3010299956639812,2.3483048630481607,1.2787536009528289,4.081995025272298,0.0,1.662757831681574,0.0,1.662757831681574,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.2041199826559248,1.5314789170422551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1277525158329733,2.6242820958356683,1.9731278535996986,2.0492180226701815,0.9030899869919435,0.6989700043360189,0.6020599913279624,0.47712125471966244,7.004874735990209
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.568201724066995,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.71357453777207,0.0,1.5314789170422551,0.0,1.5314789170422551,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.1760912590556813,1.3617278360175928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399673721481038,2.9304395947667,2.814913181275074,2.6693168805661123,1.041392685158225,0.6020599913279624,0.6020599913279624,0.47712125471966244,6.679970775952768
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.591064607026499,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.7155855518931964,0.0,1.5563025007672873,0.0,1.5563025007672873,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.1760912590556813,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.399673721481038,2.82020145948564,2.7075701760979363,2.673020907128896,1.041392685158225,0.6020599913279624,0.6020599913279624,0.47712125471966244,6.672856878403563
0.0,1.6901960800285136,0.0,0.0,1.6127838567197355,3.09377178149873,8.182038099735594,0.3010299956639812,1.7634279935629373,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.9537113804275554,0.0,1.7403626894942439,0.0,1.7403626894942439,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.462397997898956,1.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651278013998144,2.462397997898956,2.0453229787866576,2.012837224705172,1.5185139398778875,0.6989700043360189,0.47712125471966244,0.47712125471966244,6.918302450958794
0.0,1.6812412373755872,0.0,0.0,1.5797835966168101,3.0965624383741357,8.179056634457455,0.3010299956639812,1.568201724066995,0.3010299956639812,2.3443922736851106,1.2787536009528289,3.71357453777207,0.0,1.5314789170422551,0.0,1.5314789170422551,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.1760912590556813,1.3617278360175928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3979400086720375,2.9400181550076634,2.81424759573192,2.6720978579357175,1.041392685158225,0.6020599913279624,0.6020599913279624,0.47712125471966244,6.613252999276809
0.0,1.7075701760979363,0.0,0.0,1.6334684555795866,3.0965624383741357,8.18502247260979,0.3010299956639812,2.436162647040756,0.3010299956639812,2.3443922736851106,1.2787536009528289,4.711393820114223,0.0,2.4313637641589874,0.0,2.4313637641589874,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,2.123851640967086,2.1492191126553797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651278013998144,2.6127838567197355,2.167317334748176,1.968482948553935,2.3710678622717363,0.9030899869919435,0.8450980400142568,0.6020599913279624,7.6761075632575375
